epoch,accuracy,loss,val_accuracy,val_loss
0,0.31168830394744873,1.3877149820327759,0.3103448152542114,1.0942914485931396
1,0.32900431752204895,1.2018108367919922,0.2931034564971924,1.1506987810134888
2,0.350649356842041,1.1387958526611328,0.3103448152542114,1.094868540763855
3,0.3419913351535797,1.1385881900787354,0.2931034564971924,1.1206523180007935
4,0.33766233921051025,1.1123735904693604,0.2931034564971924,1.1025279760360718
5,0.3333333432674408,1.1065638065338135,0.2931034564971924,1.10444176197052
6,0.3333333432674408,1.1071205139160156,0.2931034564971924,1.1089015007019043
7,0.3246753215789795,1.113506555557251,0.2931034564971924,1.093798041343689
